Pressure,Temperature,x_He
460.02004008016024,1737.7942325328627,0.05
460.0200400801603,1743.7994633334467,0.05
461.7234468937875,1749.804694134031,0.05
461.7234468937876,1749.804694134031,0.05
462.7736241714196,1753.507014028056,0.05
463.42685370741475,1753.507014028056,0.05
463.4268537074148,1755.809924934615,0.05
465.1302605210421,1755.809924934615,0.05
465.13026052104215,1761.8151557351996,0.05
466.8336673346693,1761.8151557351996,0.05
466.8336673346693,1767.8203865357837,0.05
467.3211808231847,1769.5390781563126,0.05
468.53707414829654,1769.5390781563126,0.05
468.5370741482966,1773.825617336368,0.05
470.2404809619238,1773.825617336368,0.05
470.2404809619238,1779.8308481369522,0.05
471.8687374749498,1785.571142284569,0.05
471.94388777555105,1785.571142284569,0.05
471.9438877755511,1785.8360789375365,0.05
473.64729458917833,1785.8360789375365,0.05
473.64729458917833,1791.8413097381203,0.05
475.3507014028056,1791.8413097381203,0.05
475.3507014028056,1797.8465405387049,0.05
476.41629412671483,1801.6032064128256,0.05
477.0541082164328,1801.6032064128256,0.05
477.05410821643284,1803.851771339289,0.05
478.7575150300601,1809.8570021398732,0.05
478.7575150300601,1809.8570021398732,0.05
480.4609218436873,1809.8570021398732,0.05
480.46092184368734,1815.8622329404575,0.05
480.96385077847987,1817.635270541082,0.05
482.1643286573146,1817.635270541082,0.05
482.1643286573146,1821.8674637410418,0.05
483.86773547094185,1821.8674637410418,0.05
483.86773547094185,1827.8726945416256,0.05
485.511407430245,1833.6673346693387,0.05
485.5711422845691,1833.6673346693387,0.05
485.57114228456913,1833.8779253422103,0.05
487.27454909819636,1839.8831561427942,0.05
487.27454909819636,1839.8831561427942,0.05
488.9779559118236,1839.8831561427942,0.05
488.97795591182364,1845.8883869433785,0.05
490.0589640820101,1849.6993987975952,0.05
490.68136272545087,1849.6993987975952,0.05
490.68136272545087,1851.8936177439627,0.05
492.38476953907815,1851.8936177439627,0.05
492.38476953907815,1857.8988485445468,0.05
494.0881763527054,1857.8988485445468,0.05
494.08817635270543,1863.9040793451309,0.05
494.6065207337752,1865.7314629258517,0.05
495.79158316633266,1869.9093101457154,0.05
495.79158316633266,1869.9093101457154,0.05
497.4949899799599,1869.9093101457154,0.05
497.4949899799599,1875.9145409462992,0.05
499.15407738554023,1881.7635270541082,0.05
499.19839679358716,1881.7635270541082,0.05
499.19839679358716,1881.919771746884,0.05
500.9018036072144,1887.9250025474678,0.05
500.9018036072144,1887.9250025474678,0.05
502.6052104208416,1887.9250025474678,0.05
502.6052104208417,1893.9302333480523,0.05
503.7016340373052,1897.7955911823647,0.05
504.3086172344689,1899.9354641486366,0.05
504.3086172344689,1899.9354641486366,0.05
506.0120240480961,1899.9354641486366,0.05
506.0120240480962,1905.9406949492209,0.05
507.7154308617234,1911.9459257498047,0.05
507.7154308617234,1911.9459257498047,0.05
508.24919068907036,1913.8276553106211,0.05
509.4188376753507,1917.9511565503892,0.05
509.4188376753507,1917.9511565503892,0.05
511.12224448897786,1917.9511565503892,0.05
511.1222444889779,1923.9563873509735,0.05
512.7967473408354,1929.8597194388776,0.05
512.8256513026051,1929.9616181515576,0.05
512.8256513026051,1929.9616181515576,0.05
514.5290581162325,1935.966848952142,0.05
514.5290581162325,1935.966848952142,0.05
516.2324649298597,1941.9720797527261,0.05
516.2324649298597,1941.9720797527261,0.05
517.3443039926004,1945.891783567134,0.05
517.935871743487,1947.9773105533106,0.05
517.935871743487,1947.9773105533106,0.05
519.6392785571143,1947.9773105533106,0.05
519.6392785571143,1953.9825413538947,0.05
521.3426853707415,1959.987772154479,0.05
521.3426853707415,1959.987772154479,0.05
521.8918606443655,1961.9238476953906,0.05
523.0460921843687,1961.9238476953906,0.05
523.0460921843687,1965.993002955063,0.05
